32  16511.093517  -7926.893541 -19050.268893   -198.769681  6  7  6 114       
 2015  3 18  0 15  0.00000000
01  11237.979044 -21640.170369 -10359.609994     -7.848229  7  5  3 125       
02 -20978.563956  12273.739126  -9782.227050    554.183566 11  6  9 132       
03   4008.166846 -14699.056058 -21748.537561    259.601471 11  7 12 111       
04  17347.851835 -19884.706359  -1500.103510     -9.237661  8  4  5  84       
05 -22180.296132   4805.688604  13891.431344   -265.567413 10  5  6 106       
06 -17662.398107  -1598.855279 -19770.151772    111.282427  8  5  8 117       
07   -944.576127 -17833.508365  19637.419887    448.479911 10  8  6 125       
08  22187.041715  -8181.214628 -11225.033152     18.592370 10  7  6 127       
09  -7207.597598 -25555.880731   -118.856540   -115.469803  9  8  6 116       
10 -24651.588032  -9733.759258  -4282.096705   -167.560887  9  6 10 142       
11  10264.217711 -24406.304752  -1178.879484   -565.028714  4  6  6  94       
12  -7420.886737  12897.883430 -22068.872305    277.447266  9  6  5 111       
13 -13232.653181   8497.595154  21272.427509    -97.547071  8  8  8 107       
14  14512.705821  14888.859112 -16376.938886     77.973063  9  8  7 126       
15  -6151.151902  19818.147566  16308.462884   -238.273456  7  7  8 106       
16  22443.332362  -2540.216656  14214.887374   -147.176546 10 10  8 115       
17 -14244.340948 -16822.550643 -14677.625086   -161.561432 11  7  8 129       
18  15910.513965  15527.409302  15239.937603    387.088881 10  9  8 102       
19   9891.051140 -16051.053754  18336.011356   -504.274736  9  5 11  98       
20 -25406.822239  -7260.842311  -3507.973592    300.717260  9  6 10 110       
21   6251.805428  15920.635209  20935.030180   -427.399613  8  8  5 101       
22  24287.284749   9788.455395   5199.416456    329.604778  5  7  6  97       
23    608.981804 -24378.149874  -9846.331241    -95.787759 11  4  9 136       
24 -13253.077681  21689.585017  -7475.855475    -45.142869  8  8  8  94       
25   7121.564730  15853.888286 -20220.794655    -11.794623  9  6  7 131       
27  14076.376893  -5581.412400  21807.162212     58.600267  8  9  7 103       
28 -21015.866875 -13598.833946   9630.383183    426.660348 11  6 10 123       
29   3377.606723  26127.207731  -3560.317168    598.542294  9  6 10 110       
30 -10650.031797 -11001.059961  21695.094647    -79.225259  9  7  7 121       
31  19274.896192  -1399.488471 -18238.644716    320.900829  7  8  9  96       
32  18422.224672  -7005.006470 -17553.004935   -198.761131  6  7  5 121       
 2015  3 18  0 30  0.00000000
01  12117.359903 -22236.371435  -7751.814547     -7.847838  6  3  3 129       
02 -20346.961529  11068.714193 -12212.781144    554.185807 10  6  9 129       
03   6425.035923 -14150.487397 -21535.552194    259.616470 11  7 11 112       
04  17583.503726 -19643.730716   1328.706792     -9.238183  8  5  5  72       
05 -23564.741021   4278.460103  11622.193544   -265.562996 10  5  6 107       
06 -16168.059417  -3376.870428 -20799.405369    111.291919  8  5  7 105       
07    640.774399 -19297.121992  18173.767539    448.482515 10  7  5 120       
08  21174.833268  -7100.169161 -13667.391850     18.592657 10  7  6 129       
09  -6901.676802 -25470.008204  -2961.950537   -115.478612  9  7  6 115       
10 -24012.956465  -9855.943719  -6978.502642   -167.562144  9  6 10 144       
11  10656.338513 -24158.687127   1542.025997   -565.031040  3  6  6  87       
12  -9795.901387  12219.629822 -21499.598507    277.450099  9  6  2 103       
13 -13751.886137   6063.073819  21756.573145    -97.550122  8  8  8 105       
14  14760.542619  16669.576396 -14356.322665     77.970090  8  8  6 116       
15  -7042.688186  18019.426598  17970.804798   -238.275406  7  7  7 101       
16  23838.454722  -2018.134728  11876.653336   -147.173420  9 10  9 113       
17 -14491.428073 -18398.836680 -12435.469469   -161.563056 10  7  8 137       
18  14137.144662  15378.628244  17059.925095    387.091332 10  8  7  92       
19  10496.385672 -13906.116526  19727.777057   -504.275862  8  4 11  93       
20 -24827.645679  -7510.097098  -6214.270663    300.721080  8  5 10 115       
21   4689.337403  17506.152245  19991.549196   -427.402704  7  7  5  86       
22  23515.932824   9965.897604   7834.877030    329.608714  4  7  6 112       
23   1263.618897 -23219.087912 -12291.821695    -95.790092 11  4  9 139       
24 -13921.536221  22030.639846  -4741.165972    -45.143990  8  8  8  88       
25   4818.644021  15412.756254 -21207.205421    -11.797511  9  6  7 113       
27  14840.346180  -3206.496885  21788.215805     58.602726  8  9  6 105       
28 -19867.838071 -13400.509745  12167.615815    426.662667 10  5 10 114       
29   3027.551709  25629.525418  -6360.905174    598.544715  9  6  9 115       
30  -8836.049306 -12691.358231  21582.014470    -79.222869  9  7  7 121       
31  17819.549604    226.573351 -19672.697916    320.899722  7  8  9 110       
32  20200.448401  -6232.752736 -15747.916625   -198.752409  7  7  5 117       
 2015  3 18  0 45  0.00000000
01  12772.363559 -22642.569693  -5009.449924     -7.847411  6  2  3 128       
02 -19611.306668   9622.441139 -14424.010647    554.187567 10  7  8 128       
03   8822.168494 -13735.332176 -20951.896486    259.631596 10  8  9 103       
04  17633.694080 -19161.260252   4134.193393     -9.239286  8  5  5  77       
05 -24709.271273   3862.625633   9154.287099   -265.558417 10  5  5 104       
06 -14708.330460  -5305.383929 -21470.749540    111.301405  8  5  7 106       
07   2029.037724 -20705.026139  16395.815582    448.485424  9  7  4 122       
08  20030.730690  -5780.258183 -15864.281518     18.594217  9  7  6 133       
09  -6476.634685 -25102.535934  -5754.030866   -115.487389  9  7  5 118       
10 -23093.134105  -9959.079572  -9559.030612   -167.563439  8  7 10 136       
11  10958.748312 -23639.106579   4236.010061   -565.033385  3  5  6 101       
12 -12124.178696  11693.475841 -20562.007624    277.453234  9  7  3 109       
13 -14410.372131   3626.207546  21861.370600    -97.553053  8  8  7 110       
14  15033.104894  18198.396141 -12086.728145     77.966981  8  8  6 120       
15  -8084.809037  16109.364794  19318.455781   -238.277374  8  7  7 109       
16  24991.510594  -1638.003622   9337.402888   -147.170409  8 10  9 108       
17 -14739.253600 -19703.197049  -9978.229642   -161.564970  9  7  8 127       
18  12176.217121  15288.352441  18599.498404    387.094081 10  8  7 102       
19  11249.398453 -11664.073374  20770.734548   -504.277092  8  3 11 100       
20 -23965.528730  -7758.603228  -8814.969403    300.724565  7  5  9 113       
21   3277.333120  19074.784395  18719.979466   -427.406127  7  7  5  96       
22  22470.409510  10136.863045  10337.832512    329.612385  5  7  6 109       
23   2067.843555 -21843.845665 -14519.507048    -95.792303 10  5  8 135       
24 -14377.270045  22157.626962  -1924.215958    -45.144918  8  7  7  87       
25   2403.817517  15085.301790 -21832.594805    -11.800368  9  5  6 125       
27  15720.195281   -898.144063  21394.210269     58.605140  8  8  6 108       
28 -18448.985711 -13205.691935  14502.770600    426.664729  9  4  9 112       
29   2554.884173  24855.503989  -9052.254211    598.546723  9  6  9 118       
30  -7134.265494 -14448.440039  21097.175356    -79.220421  9  6  6 119       
31  16359.465491   2041.282826 -20767.614691    320.899158  6  7  8 114       
32  21801.937742  -5599.623310 -13665.667570   -198.743670  7  7  6 120       
 2015  3 18  1  0  0.00000000
01  13221.408971 -22824.771327  -2180.036443     -7.847025  6  3  3 118       
02 -18812.496089   7943.555670 -16375.985038    554.189900  9  7  8 130       
03  11151.106200 -13453.263871 -20007.743404    259.646780  9  8  8 101       
04  17529.547093 -18420.180476   6866.921884     -9.239916  8  5  5  46       
05 -25586.926438   3530.286352   6530.086207   -265.554039 10  5  5 108       
06 -13319.799401  -7352.524224 -21772.678240    111.310984  8  5  7 101       
07   3212.376459 -22011.364694  14333.435098    448.487931  9  6  4 115       
08  18802.110714  -4225.480347 -17776.715939     18.595658  9  7  6 124       
09  -5902.449523 -24475.918318  -8447.023923   -115.496213  9  6  4 118       
10 -21904.392790 -10078.527709 -11981.276530   -167.563823  8  7  9 142       
11  11202.452466 -22842.226038   6855.691125   -565.036155  4  5  5  88       
12 -14355.572083  11316.321676 -19271.422482    277.455600 10  7  4 105       
13 -15196.236680   1236.508926  21584.590540    -97.556320  8  8  7 106       
14  15293.190270  19455.481366  -9608.132018     77.963759  6  7  6 120       
15  -9275.632825  14133.413687  20328.427945   -238.279431  8  7  7 112       
16  25872.076258  -1370.872955   6640.452108   -147.167427  7 10  9 103       
17 -14948.982137 -20722.449885  -7349.075235   -161.566828  8  6  8 120       
18  10061.055364  15280.425848  19833.691967    387.096409  9  7  6  98       
19  12150.032633  -9374.951428  21447.466603   -504.278533  8  3 11 103       
20 -22834.233731  -8039.716788 -11266.128575    300.728342  7  5  9 108       
21   2027.624676  20584.935191  17139.227261   -427.409128  7  7  5  85       
22  21165.934225  10334.536850  12666.258085    329.615877  5  7  6 113       
23   3036.706227 -20291.934795 -16490.167241    -95.794584 10  5  7 133       
24 -14644.174375  22042.270654    926.136568    -45.145181  8  6  7  83       
25    -76.223083  14887.066542 -22085.923746    -11.803191  9  5  5 114       
27  16693.155993   1300.043571  20632.234675     58.607552  8  8  5 109       
28 -16781.486954 -13052.166517  16598.415485    426.667054  8  4  9 105       
29   1931.178028  23832.908889 -11588.073296    598.549227  8  7  8 119       
30  -5572.844616 -16232.861928  20248.782853    -79.218026  9  6  5 117       
31  14935.770804   4018.933423 -21503.384167    320.898108  6  7  8 112       
32  23187.005299  -5087.892542 -11342.133742   -198.734920  7  7  6 114       
 2015  3 18  1 15  0.00000000
01  13489.716396 -22754.843307    687.288608     -7.846626  6  4  3 119       
02 -17990.872427   6049.377737 -18033.596075    554.191949  9  7  7 126       
03  13364.867842 -13295.957188 -18719.456649    259.661959  9  8  7 102       
04  17306.085422 -17411.363415   9478.444765     -9.240552  8  5  4  70       
05 -26178.084243   3249.390329   3794.513523   -265.549494 10  6  5 104       
06 -12033.544021  -9480.446906 -21700.040144    111.320452  8  5  7 109       
07   4191.477780 -23171.040959  12021.668201    448.490858  9  6  3 112       
08  17536.533000  -2449.249734 -19371.159506     18.598191  8  7  6 138       
09  -5154.437026 -23619.562691 -10994.579380   -115.504970  9  6  4 104       
10 -20466.460386 -10247.248214 -14205.569768   -167.564615  8  8  9 141       
11  11419.404832 -21770.765285   9354.482247   -565.038412  5  4  5 101       
12 -16441.962799  11076.711417 -17649.288943    277.458372 10  8  5 106       
13 -16089.627362  -1059.121994  20930.756348    -97.558799  8  8  7 107       
14  15501.768627  20429.705695  -6963.892348     77.960572  5  7  6 113       
15 -10605.450292  12137.074002  20983.802503   -238.281223  9  7  6 123       
16  26457.229357  -1182.830649   3831.554228   -147.164387  7 10  9 105       
17 -15081.159850 -21452.405530  -4593.792772   -161.568546  6  6  7 115       
18   7829.399618  15372.824729  20742.352741    387.098892  9  7  5  97       
19  13189.858718  -7088.692514  21747.250977   -504.279464  8  3 11 104       
20 -21455.006150  -8384.067715 -13526.454522    300.731943  7  5  9 106       
21    944.782729  21994.062596  15273.390646   -427.412900  7  6  5  88       
22  19624.977137  10589.245172  14781.152785    329.620063  5  6  5 113       
23   4177.649906 -18606.843652 -18169.348584    -95.797179 10  5  7 133       
24 -14751.920680  21663.046854   3760.399020    -45.145514  7  6  6  78       
25  -2572.347125  14825.610626 -21962.412320    -11.806029  9  5  5 114       
27  17729.870743   3349.377005  19515.684775     58.609925  7  8  4 109       
28 -14894.767526 -12973.632832  18421.291601    426.669201  8  4  8 105       
29   1134.044045  22596.057437 -13924.697536    598.551626  8  8  7 121       
30  -4172.736152 -18001.579125  19051.323055    -79.215625  9  6  4 117       
31  13585.424476   6126.363100 -21866.129733    320.897463  6  7  7 105       
32  24321.616810  -4673.469522  -8817.787228   -198.726453  7  7  6 114       
 2015  3 18  1 30  0.00000000
01  13608.143694 -22411.717845   3542.648255     -7.846216  7  5  3 106       
02 -17184.529877   3965.421253 -19367.271395    554.194096  9  7  6 129       
03  15419.577272 -13247.498112 -17109.301745    259.677144  8  8  7  98       
04  17000.713930 -16134.248924  11922.234712     -9.240678  8  6  4  84       
05 -26471.135129   2985.156250    994.282669   -265.545282 10  6  5 108       
06 -10874.030097 -11646.619746 -21254.123958    111.329901  7  5  7 100       
07   4975.373004 -24141.466802   9500.158694    448.493404  8  6  2 120       
08  16279.807757   -474.018544 -20620.144978     18.599268  8  7  6 122       
09  -4214.405012 -22568.667078 -13352.868720   -115.513752  8  6  4  74       
10 -18805.873135 -10494.452872 -16195.524750   -167.564353  8  8  9 133       
11  11641.054546 -20435.603432  11687.493676   -565.040899  6  4  5  92       
12 -18338.963423  10955.351786 -15722.860202    277.461279 10  8  6 112       
13 -17063.436558  -3218.049975  19911.083587    -97.562133  8  8  6 107       
14  15619.630164  21118.872149  -4199.955915     77.957359  4  7  5 109       
15 -12056.979081  10164.243864  21273.986794   -238.283238  9  8  6 123       
16  26732.339963  -1036.480847    958.156604   -147.161301  6 10  9 106       
17 -15097.373250 -21897.809998  -1759.963610   -161.570720  5  5  7 123       
18   5522.207484  15576.938035  21310.416687    387.101744  9  6  5 109       
19  14352.345844  -4853.344538  21666.176550   -504.280849  9  5 11 106       
20 -19855.841679  -8818.233281 -15557.957116    300.735348  8  6  9  96       
21     26.024442  23260.169237  13151.548317   -427.416234  7  6  5  93       
22  17876.510568  10927.164909  16647.139244    329.623762  5  6  5 115       
23   5490.034195 -16834.360079 -19527.993108    -95.799301  9  6  7 136       
24 -14734.625969  21006.144043   6529.327556    -45.146193  7  6  6  84       
25  -5034.658162  14900.203807 -21463.649954    -11.808935  9  5  5 114       
27  18795.500449   5217.365562  18064.013652     58.612272  7  8  4 108       
28 -12824.506939 -12998.410612  19942.703450    426.671726  8  4  7 105       
29    148.199675  21184.521802 -16021.841841    598.553952  8  9  6 119       
30  -2947.028134 -19709.497987  17525.321707    -79.213214  9  5  3 115       
31  12339.824473   8324.014817 -21848.431169    320.896640  6  7  7 126       
32  25178.700237  -4327.026709  -6136.968562   -198.717803  7  6  6 122       
 2015  3 18  1 45  0.00000000
01  13611.802327 -21782.331601   6336.322182     -7.845860  7  5  3 101       
02 -16427.731482   1724.557652 -20353.557633    554.196072  8  7  5 122       
03  17275.975789 -13285.098149 -15205.057016    259.692300  8  8  6  79       
04  16651.601509 -14597.088228  14154.597533     -9.241643  8  6  4  85       
05 -26462.864000   2701.598825  -1822.881922   -265.540645  9  7  6 109       
06  -9858.276895 -13805.294936 -20442.633600    111.339367  7  5  7 105       
07   5580.921539 -24884.242798   6812.481766    448.496005  8  6  2 113       
08  15074.168607   1669.476396 -21502.742675     18.599573  8  7  7 126       
09  -3071.557162 -21362.847853 -15481.338794   -115.522546  8  5  3  71       
10 -16955.102418 -10844.405506 -17918.544388   -167.564965  8  8  9 128       
11  11896.895109 -18855.559436  13812.435680   -565.043693  6  4  5  83       
12 -20007.496996  10925.949335 -13524.774516    277.464034 11  9  6  95       
13 -18084.329477  -5203.387508  18543.290271    -97.565100  7  8  6 105       
14  15609.033335  21529.593946  -1364.039157     77.954217  4  7  5 113       
15 -13605.926351   8255.653024  21194.847253   -238.285289  9  8  6 123       
16  26691.564218   -892.543852  -1931.356689   -147.158296  6 10 10 111       
17 -14961.855436 -22071.957839   1103.863358   -161.572532  4  5  7 115       
18   3182.347743  15897.087271  21528.129929    387.104492  9  5  4 114       
19  15613.468082  -2713.357145  21207.120402   -504.281964  9  5 11 101       
20 -18070.515797  -9363.576125 -17326.547151    300.739194  8  5  9  92       
21   -738.608582  24343.322467  10807.463461   -427.420376  8  6  6 103       
22  15955.034346  11369.199987  18233.004513    329.627474  4  6  5 111       
23   6964.998369 -15020.822914 -20542.947441    -95.801905  9  6  6 136       
24 -14629.352524  20066.131579   9184.808095    -45.146724  6  6  5  81       
25  -7414.203821  15101.843175 -20597.604254    -11.811774  9  5  5 108       
27  19851.053434   6878.758247  16302.381339     58.614657  6  7  3 115       
28 -10611.448959 -13148.362612  21138.841650    426.673797  8  4  7 100       
29  -1033.735422  19641.640107 -17843.299448    598.556337  8  9  5 122       
30  -1900.611744 -21311.121544  15696.997247    -79.210783  9  5  3 108       
31  11223.632958  10567.266078 -21449.534247    320.895807  6  7  6 119       
32  25739.191068  -4015.360712  -3347.061909   -198.708919  7  6  6 122       
 2015  3 18  2  0  0.00000000
01  13538.508886 -20862.260274   9019.643890     -7.845440  7  6  4  93       
02 -15749.509119   -634.128482 -20975.557576    554.198429  8  6  5 127       
03  18900.761772 -13380.084299 -13039.531417    259.707482  8  8  6  89       
04  16296.029567 -12816.833429  16135.540867     -9.242620  8  5  5  79       
05 -26158.526576   2363.097735  -4609.035929   -265.536488  9  7  6 113       
06  -8995.321262 -15909.112492 -19279.553864    111.348783  6  5  7 109       
07   6031.975878 -25366.699601   4005.383014    448.498699  8  6  2 112       
08  13956.629088   3943.304760 -22004.874216     18.598974  7  7  6 132       
09  -1723.110351 -20044.610768 -17343.407464   -115.531335  8  5  3  89       
10 -14951.486182 -11315.408529 -19346.274092   -167.566768  8  7  9 132       
11  12213.079597 -17056.850141  15690.497128   -565.045623  6  4  4  92       
12 -21415.189329  10956.336864 -11092.530193    277.466670 11  9  5  91       
13 -19114.036583  -6985.248156  16851.280860    -97.568117  7  8  6 101       
14  15435.288779  21676.848222   1495.201532     77.950761  4  7  5 122       
15 -15221.833631   6447.444202  20748.719773   -238.286877  9  8  6 122       
16  26338.025506   -711.519518  -4788.427412   -147.155201  5  9 10 115       
17 -14642.979773 -21995.996636   3948.989862   -161.574372  5  4  6  95       
18    853.228005  16330.302084  21391.213221    387.106979  8  5  4 105       
19  16942.614759   -708.048723  20379.593132   -504.283127  9  6 10 101       
20 -16137.412591 -10035.288667 -18802.568564    300.742988  9  5  8  79       
21  -1365.797445  25207.152248   8279.194426   -427.423339  8  6  6  95       
22  13899.410774  11930.063661  19512.177061    329.631547  5  6  5 116       
23   8585.666343 -13211.376507 -21197.342222    -95.804066  9  6  6 127       
24 -14474.498732  18846.307706  11680.717361    -45.146814  6  6  5  80       
25  -9664.659224  15413.599206 -19378.525937    -11.814615  9  5  5  99       
27  20854.883642   8316.303665  14261.210420     58.617016  6  7  3 114       
28  -8300.059029 -13438.062030  21991.042627    426.676244  7  4  6  99       
29  -2410.750426  18012.892526 -19357.572907    598.558500  9  9  5 130       
30  -1030.170099 -22762.224692  13597.813189    -79.208416  9  5  2 108       
31  10253.870196  12807.979288 -20675.438434    320.895135  6  7  6 104       
32  25992.765255  -3702.928275   -497.591570   -198.700122  7  5  6 127       
 2015  3 18  2 15  0.00000000
01  13427.135159 -19656.021664  11545.880170     -7.845041  6  6  4 105       
02 -15172.507559  -3066.738866 -21223.211764    554.200316  8  6  4 129       
03  20267.707040 -13499.125806 -10649.997707    259.722660  8  7  6  88       
04  15968.778735 -10818.672714  17829.575016     -9.243202  8  5  6  84       
05 -25571.618976   1935.950813  -7316.805156   -265.531558  9  8  6 120       
06  -8286.000255 -17910.773770 -17784.908930    111.358234  6  5  7  99       
07   6358.258318 -25563.234856   1127.940377    448.501086  8  7  2 111       
08  12957.590081   6303.718364 -22119.469843     18.600852  7  7  6 131       
09   -174.601184 -18657.724703 -18907.089538   -115.540091  8  5  3  76       
10 -12836.000559 -11919.008261 -20455.005028   -167.568338  8  7  9 131       
11  12611.165445 -15072.240534  17287.173792   -565.048390  6  4  4  90       
12 -22537.518030  11009.847666  -8467.864127    277.469267 11 10  4 106       
13 -20110.858042  -8541.719535  14864.710046    -97.570809  7  8  6 108       
14  15068.219463  21583.225694   4328.995525     77.947598  5  7  5 116       
15 -16869.167014   4769.955213  19944.301717   -238.288997  9  9  5 126       
16  25683.678755   -455.354054  -7565.082212   -147.152076  5  9 10 109       
17 -14114.587169 -21697.955882   6727.364775   -161.576165  6  4  6  96       
18  -1422.600459  16866.360763  20900.967391    387.109686  8  5  4 110       
19  18303.761904   1129.697710  19199.462814   -504.284275  9  6 10 105       
20 -14098.196183 -10841.677962 -19961.259875    300.746588  9  5  8  89       
21  -1878.222730  25820.271311   5608.605515   -427.427131  9  7  6 103       
22  11751.550840  12617.598974  20463.135669    329.635243  5  6  4 119       
23  10327.681284 -11448.300858 -21480.837397    -95.806308 10  6  6 134       
24 -14308.146235  17358.712648  13973.746686    -45.147019  6  6  5  98       
25 -11743.920928  15811.279819 -17826.748613    -11.817432  8  6  4  99       
27  21764.300303   9521.201498  11975.655873     58.619350  5  7  4 114       
28  -5937.072936 -13874.226223  22485.989295    426.678532  7  5  5 104       
29  -3973.281512  16344.204674 -20538.426183    598.560677  9 10  6 127       
30   -324.491541 -24021.494120  11263.937176    -79.205951  9  6  3 109       
31   9439.317858  14996.214100 -19538.855746    320.894288  7  8  5 114       
32  25938.224911  -3353.491245   2360.738228   -198.691391  7  5  6 127       
 2015  3 18  2 30  0.00000000
01  13315.924063 -18177.034060  13871.074663     -7.844677  6  6  4  96       
02 -14712.121042  -5526.151686 -21093.421016    554.202592  8  5  4 123       
03  21358.508009 -13605.649634  -8077.550732    259.737824  8  7  6  91       
04  15700.624749  -8635.227489  19206.423700     -9.244039  7  4  6  93       
05 -24723.350152   1389.853125  -9900.163247   -265.527221  8  8  6 106       
06  -7723.060003 -19764.721313 -15984.417847    111.367679  5  4  7  93       
07   6593.993304 -25456.387284  -1769.334398    448.503501  8  7  2 110       
08  12099.751508   8702.747052 -21846.473883     18.601696  7  7  6 132       
09   1560.130575 -17245.561072 -20145.542534   -115.548863  8  5  3  61       
10 -10651.911478 -12659.445132 -21226.024888   -167.570254  8  6  8 130       
11  13107.048412 -12939.916404  18573.020119   -565.050797  6  4  4  91       
12 -23358.670366  11046.885394  -5696.042657    277.472016 11 10  3  96       
13 -21031.318700  -9859.516916  12618.435523    -97.574212  7  7  6 109       
14  14483.443570  21277.909965   7089.266510     77.944705  5  7  4 116       
15 -18508.606797   3246.746139  18796.432229   -238.291174  9  9  5 125       
16  24748.863996    -89.050707 -10214.679899   -147.148697  4  9  9 117       
17 -13357.100938 -21211.541759   9392.348392   -161.578478  6  4  5  94       
18  -3604.816051  17488.097559  20064.316421    387.112037  8  5  4 111       
19  19656.852561   2774.463782  17688.570309   -504.285333  9  6  9 104       
20 -11996.373080 -11783.716376 -20783.140114    300.750349  9  5  7  79       
21  -2303.586030  26157.560153   2840.773726   -427.430930  9  8  6 113       
22   9554.997937  13432.361410  21069.746360    329.639143  5  6  4 118       
23  12160.043495  -9769.484916 -21389.732909    -95.808851 10  6  7 135       
24 -14166.430325  15623.805902  16024.172239    -45.147208  6  6  5  91       
25 -13615.550718  16264.389954 -15968.383754    -11.820267  8  6  4  89       
27  22537.227238  10493.230340   9484.998641     58.621706  5  6  4 112       
28  -3569.982596 -14455.430616  22615.855950    426.681027  6  5  5  99       
29  -5703.385094  14680.243564 -21365.347789    598.562998  9 10  7 130       
30    234.905075 -25052.069178   8735.615853    -79.203486  9  6  3 107       
31   8780.260186  17082.034533 -18059.036775    320.893586  6  8  5 116       
32  25583.517743  -2931.798339   5177.035646   -198.682929  7  4  5 130       
 2015  3 18  2 45  0.00000000
01  13240.840307 -16447.231095  15954.838126     -7.844296  5  6  4  85       
02 -14375.955681  -7963.730571 -20590.012318    554.204678  8  5  3 124       
03  22163.339920 -13661.389502  -5366.401858    259.752920  7  6  6  98       
04  15517.010088  -6305.443661  20241.625042     -9.244947  7  4  7 100       
05 -23641.837496    699.246576 -12315.186113   -265.522543  7  8  7 111       
06  -7291.585903 -21428.760980 -13909.052790    111.377087  4  4  7  84       
07   6776.350854 -25037.599915  -4635.435479    448.506278  8  8  3 104       
08  11397.365736  11089.943309 -21192.707525     18.601290  6  7  6 126       
09   3459.281444 -15849.462892 -21037.523314   -115.557603  8  6  4  62       
10  -8443.349623 -13533.367856 -21645.913783   -167.572335  8  5  8 122       
11  13710.137913 -10702.124178  19524.299400   -565.053458  6  4  3 102       
12 -23872.072921  11026.628315  -2825.076168    277.474752 10 10  2  96       
13 -21831.905606 -10934.292015  10151.871648    -97.576837  7  6  6  78       
14  13663.434524  20795.429134   9729.412171     77.941480  5  6  4 115       
15 -20098.483732   1893.905007  17325.769425   -238.293016  9  9  4 125       
16  23561.565543    417.833085 -12692.639010   -147.145484  3  9  9 114       
17 -12358.392182 -20574.746126  11899.435663   -161.580081  6  3  5  88       
18  -5656.633311  18171.970994  18893.783921    387.114560  8  6  4 104       
19  20959.327150   4209.017153  15874.250166   -504.286280  9  6  8 101       
20  -9875.797181 -12854.874078 -21254.315235    300.753976  9  6  7  92       
21  -2673.402920  26201.259712     23.290845   -427.434337  9  8  6 106       
22   7353.458653  14367.478961  21321.523833    329.643331  5  6  4 112       
23  14046.212854  -8207.102504 -20926.948127    -95.810988 10  7  7 133       
24 -14081.999416  13669.820605  17796.556652    -45.147425  6  6  5  84       
25 -15250.013259  16737.352504 -13834.912883    -11.823089  8  6  4  82       
27  23133.848437  11240.548960   6831.973356     58.624029  4  6  4 113       
28  -1245.505527 -15172.109229  22378.399530    426.683116  6  5  4  98       
29  -7575.241157  13062.771916 -21823.916294    598.565410  9 10  8 134       
30    672.857858 -25822.923467   6056.476440    -79.201018  9  7  4 103       
31   8268.577525  19017.337923 -16261.463317    320.892645  6  7  5  97       
32  24945.388379  -2405.229162   7901.219441   -198.674347  8  3  5 129       
 2015  3 18  3  0  0.00000000
01  13234.023003 -14496.348510  17761.069388     -7.843947  5  6  5  94       
02 -14163.634625 -10331.076915 -19723.555903    554.206659  8  5  4 117       
03  22681.093764 -13628.008231  -2563.121561    259.768012  7  7  6  94       
04  15436.950158  -3873.223757  20917.006505     -9.245763  6  2  7  93       
05 -22361.055744   -155.510511 -14520.772499   -265.518375  7  7  6  97       
06  -6969.736904 -22865.564451 -11594.507507    111.386547  4  5  7  81       
07   6943.765763 -24307.637366  -7419.822524    448.509018  8  8  3  97       
08  10855.853529  13414.200713 -20171.601760     18.601241  6  7  6 129       
09   5493.733945 -14507.206195 -21567.748177   -115.566311  8  6  4  92       
10  -6253.854580 -14529.823321 -21706.782079   -167.574454  8  5  8 122       
